order_id,customer_id,customer_name,order_date,product_id,product_name,quantity,unit_price,discount%,total_price,payment_method,store_location,customer_email,phone_number,loyalty_status
2313,CUST-386,"Campos, George",04/05/2023,PROD-123,PHONE CASE,5,19.99,27,72.96,PayPal,"Houston, TX",johnathancampbell@example.org,8769401571,
2297,CUST-363,"Beck, Colin",04/06/2023,PROD-112,Smart Watch,3,$129.99,3,$378.27,PayPal,"San Jose, CA",burgessshannon@example.net,(588) 429-6275,Silver
2588,CUST-265,"Jones, Jonathan",02/01/2023,PROD-045,wireless headphones,1,59.99,19,$48.59,Cash,"Dallas, TX",vkirk@example.com,(672) 643-6653,New
2864,CUST-186,"Wong, Morgan",08/19/23,PROD-102,usb-c cable,5,$12.99,20,51.96,PayPal,"Philadelphia, PA",robinsonchristopher@example.net,(412) 808-7641,Bronze
1309,CUST-195,Brandon Rodriguez,11/08/2023,PROD-102,usb-c cable,4,$12.99,4,$49.88,Cash,"San Antonio, TX",baileyrichard@example.net,(835) 485-1014,
1268,CUST-323,Timothy West,24/04/2023,PROD-045,Wireless Headphones,3,59.99,25%,179.97,Credit Card,"San Antonio, TX",stewartcarrie@example.com,4513527448,
1936,CUST-075,Connie Mendoza,21-11-2023,PROD-078,Bluetooth Speaker,2,34.95,N/A,$69.9,PayPal,"San Antonio, TX",nathan52@example.org,7416365342,
2772,CUST-353,Joshua Barton,11/03/2023,PROD-102,usb-c cable,4,12.99,7,$48.32,Cash,"Chicago, IL",aschwartz@example.net,(795) 263-6351,New
2059,CUST-310,"Scott, Jeffrey",12/10/2023,PROD-145,portable charger,4,$29.99,30,83.97,Credit Card,"New York, NY",rivasjennifer@example.net,(419) 386-6150,
2005,CUST-340,"Smith, Ashley",04/11/2023,PROD-067,fitness tracker,3,49.5,11,132.16,Debit Card,"Houston, TX",pmayo@example.net,(621) 963-4301,Bronze
2760,CUST-425,"Hayes, Antonio",11/12/2023,PROD-156,Wireless Earbuds,2,$79.99,4%,$159.98,Credit Card,"San Jose, CA",,(739) 775-7711,
1439,CUST-474,"Freeman, Richard",05/14/2023,PROD-134,Screen Protector,3,9.99,0,29.97,Debit Card,"San Antonio, TX",baileyandre@example.com,3663038221,
2702,CUST-269,"Hunter, Steven",11-21-2023,PROD-112,Smart Watch,4,129.99,9,$473.16,Credit Card,"Chicago, IL",hardymelanie@example.org,7589108033,Bronze
2122,CUST-045,"Simmons, Lisa",03-05-2023,PROD-067,Fitness Tracker,3,49.5,7,138.1,Credit Card,"San Diego, CA",bflores@example.com,5837553359,Silver
1748,CUST-197,Rebecca Goodwin,12-01-2023,PROD-156,Wireless Earbuds,5,$79.99,19,$323.96,Debit Card,"Philadelphia, PA",bartonbrendan@example.com,(608) 880-9646,Bronze
1087,CUST-023,Donald Gross,12-05-2023,PROD-156,Wireless Earbuds,1,79.99,3%,$79.99,Debit Card,"San Antonio, TX",marissa02@example.net,(372) 718-6532,Silver
1548,CUST-088,"Payne, Elizabeth",06/08/23,PROD-156,Wireless Earbuds,3,$79.99,N/A,239.97,Cash,"San Diego, CA",lwilson@example.net,8386277307,New
2138,CUST-382,"Harris, Raymond",24-02-2023,PROD-123,phone case,2,19.99,21,$31.58,Credit Card,"San Jose, CA",prestoncindy@example.com,(470) 780-1198,Silver
1752,CUST-020,"Smith, Benjamin",05-08-2023,PROD-134,Screen Protector,1,$9.99,12,$8.79,Credit Card,"Phoenix, AZ",kyle82@example.org,6204372496,
1287,CUST-188,"Jimenez, Darren",20/02/2023,PROD-067,Fitness Tracker,3,$49.5,10,133.65,PayPal,"Phoenix, AZ",floresashley@example.org,(354) 804-7392,
2795,CUST-158,"Burke, Nathaniel",05/30/2023,PROD-102,USB-C Cable,1,12.99,24,9.87,Cash,"San Jose, CA",smithtim@example.com,(722) 215-6245,Silver
2194,CUST-300,"Smith, Christopher",01/12/2023,PROD-123,Phone Case,18,19.99,6,$338.23,Credit Card,"San Diego, CA",cassandra51@example.net,4458012143,Gold
2986,CUST-131,"Jones, Angela",06/01/2023,PROD-045,wireless headphones,5,59.99,23,230.96,Credit Card,"Houston, TX",michaelsanders@example.org,7564793836,Bronze
2659,CUST-177,"Wise, Alan",2023-09-04,PROD-102,USB-C Cable,4,12.99,27%,$51.96,PayPal,"Los Angeles, CA",ilee@example.net,8999062926,
2409,CUST-329,Aaron Moore,05-04-2023,PROD-156,WirelessEarbuds,3,79.99,6,$225.57,Debit Card,"San Jose, CA",connor43@example.net,6265791257,Bronze
2460,CUST-463,"Brown, Pamela",04/13/23,PROD-156,wireless earbuds,5,79.99,8,367.95,PayPal,"New York, NY",jerry17@example.org,6442474810,Gold
2234,CUST-276,"Hoffman, Patricia",2023-04-15,PROD-134,Screen Protector,5,9.99,26,$36.96,Credit Card,"Dallas, TX",youngchristine@example.org,(595) 666-7970,
2841,CUST-206,"Sanders, David",26-11-2023,PROD-123,PHONE CASE,5,19.99,1%,$99.95,Credit Card,"New York, NY",efox@example.com,8666265306,Bronze
2868,CUST-090,Shannon Alexander,08/03/23,PROD-112,smart watch,3,129.99,19,315.88,Credit Card,"Phoenix, AZ",jeffrey72@example.org,(395) 447-4784,Gold
1452,CUST-421,"Spears, Nicholas",13/10/2023,PROD-067,Fitness Tracker,2,$49.5,8,$91.08,PayPal,"San Diego, CA",nathanielmartinez@example.com,(333) 825-1359,
1326,CUST-318,"Ayala, Kenneth",21-03-2023,PROD-102,USB-C Cable,2,12.99,12,$22.86,PayPal,"Houston, TX",dalton49@example.com,7752668402,Gold
1698,CUST-463,"Brown, Pamela",02/19/23,PROD-078,Bluetooth Speaker,4,34.95,26%,139.8,Credit Card,"San Diego, CA",jerry17@example.org,6442474810,Gold
1240,CUST-382,"Harris, Raymond",06-21-2023,PROD-089,tablet stand,9,24.99,17,$186.68,Cash,"Chicago, IL",prestoncindy@example.com,(470) 780-1198,Silver
2418,CUST-117,"Jennings, Jose",2023-10-02,PROD-156,Wireless Earbuds,2,$79.99,23,$123.18,Debit Card,"Philadelphia, PA",,4813339687,
2222,CUST-415,"Chase, Andrew",2023-02-24,PROD-145,PortableCharger,1,29.99,3,29.09,Debit Card,"Philadelphia, PA",carlos04@example.org,6397022601,Gold
2896,CUST-182,"Murphy, Tim",03/27/2023,PROD-134,Screen Protector,5,$9.99,16,$41.96,PayPal,"New York, NY",nealchristopher@example.net,2304056980,Silver
1811,CUST-450,"Williams, Julie",2023-10-07,PROD-134,Screen Protector,3,$9.99,21%,$29.97,Debit Card,"New York, NY",zbrandt@example.net,(445) 300-6335,
2869,CUST-029,Beth Cannon,29-10-2023,PROD-123,phone case,3,$19.99,22,$46.78,Credit Card,"San Diego, CA",,(657) 861-3599,New
1374,CUST-289,Tommy Gaines,21/11/2023,PROD-112,Smart Watch,1,$129.99,6,$122.19,Credit Card,"Chicago, IL",lisaanderson@example.org,(213) 567-4949,
2660,CUST-265,"Jones, Jonathan",05/04/23,PROD-134,ScreenProtector,2,$9.99,13,$17.38,Cash,"Philadelphia, PA",vkirk@example.com,(672) 643-6653,New
2272,CUST-459,"White, Laura",2023-04-19,PROD-145,portable charger,3,29.99,17,$74.68,PayPal,"Dallas, TX",,(889) 747-1755,
2678,CUST-094,"Morales, Gloria",07/23/2023,PROD-123,Phone Case,2,19.99,3,$38.78,Cash,"Philadelphia, PA",williamscourtney@example.net,5888059045,
1693,CUST-140,"Rice, Lindsey",10/26/2023,PROD-078,Bluetooth Speaker,2,$34.95,5,66.41,Debit Card,"San Diego, CA",,4697807910,New
1205,CUST-153,Scott Garcia,10/10/2023,PROD-067,Fitness Tracker,5,$49.5,3,240.07,Credit Card,"Dallas, TX",millerjeffrey@example.com,7009413520,New
1653,CUST-019,"Mcdaniel, Allen",13-06-2023,PROD-156,WIRELESS EARBUDS,1,$79.99,9,$72.79,Cash,"San Antonio, TX",russellchristensen@example.net,(362) 389-5177,
2312,CUST-462,Megan Davis,06-14-2023,PROD-045,Wireless Headphones,1,59.99,13,$52.19,Cash,"Phoenix, AZ",sarahclark@example.com,9236596075,Gold
2441,CUST-063,Natalie Macias,2023-02-08,PROD-067,FitnessTracker,3,$49.5,12,130.68,Cash,"San Diego, CA",wendy62@example.net,(575) 286-5644,Silver
1847,CUST-268,"Greene, Joyce",05/17/23,PROD-145,Portable Charger,3,$29.99,15,76.47,PayPal,"Chicago, IL",jason44@example.net,4585258102,
2761,CUST-294,"Martin, Bradley",2023-05-10,PROD-078,Bluetooth Speaker,3,34.95,10,$94.37,PayPal,"San Jose, CA",,(670) 795-8501,Gold
1244,CUST-453,"Mays, Tracy",08-11-2023,PROD-102,USB-C Cable,4,12.99,7%,51.96,Debit Card,"Dallas, TX",smccoy@example.org,(275) 337-2565,
2674,CUST-456,"Turner, Zachary",03/12/23,PROD-067,FitnessTracker,1,$49.5,26,$36.63,Debit Card,"New York, NY",jacob37@example.com,4928936403,Silver
2864,CUST-186,"Wong, Morgan",08/19/23,PROD-102,usb-c cable,5,$12.99,20,51.96,PayPal,"Philadelphia, PA",robinsonchristopher@example.net,(412) 808-7641,Bronze
1144,CUST-319,"Decker, Kimberly",12/16/23,PROD-067,fitness tracker,5,49.5,0,247.5,PayPal,"Philadelphia, PA",,(755) 299-1734,
1832,CUST-255,"Cooper, Johnny",08/23/23,PROD-078,Bluetooth Speaker,1,$34.95,18,$28.66,PayPal,"Phoenix, AZ",millersherry@example.com,(860) 651-1380,New
2155,CUST-260,"Griffin, Tonya",16/07/2023,PROD-102,usb-c cable,15,12.99,16,163.67,Cash,"New York, NY",lucasweiss@example.net,4939861072,Bronze
2992,CUST-387,"Figueroa, Craig",12/08/2023,PROD-102,USB-C Cable,4,$12.99,3%,51.96,Credit Card,"New York, NY",,(406) 665-9435,Silver
2859,CUST-178,"Cowan, Danielle",10/03/23,PROD-045,Wireless Headphones,5,59.99,19,$242.96,Credit Card,"Dallas, TX",garciafrank@example.com,4152053808,
2302,CUST-166,"Conner, Jeffrey",07/16/2023,PROD-089,TABLET STAND,5,24.99,21%,$124.95,Cash,"Philadelphia, PA",xrichardson@example.org,(219) 814-9344,
2670,CUST-068,Mallory Kelly,10-26-2023,PROD-145,portable charger,5,29.99,14,128.96,Debit Card,"San Jose, CA",,(555) 516-3133,Gold
2719,CUST-486,"Tate, Danielle",2023-04-22,PROD-145,Portable Charger,1,29.99,8,$27.59,Credit Card,"Houston, TX",lynchlisa@example.com,(396) 796-9145,
2760,CUST-425,"Hayes, Antonio",11/12/2023,PROD-156,Wireless Earbuds,2,$79.99,4%,$159.98,Credit Card,"San Jose, CA",,(739) 775-7711,
1061,CUST-018,"Mason, Peter",03/05/2023,PROD-112,SMART WATCH,5,129.99,25,487.46,Cash,"Chicago, IL",victoria97@example.net,(433) 892-3474,Gold
2916,CUST-322,"Bowers, Mary",2023-11-26,PROD-145,Portable Charger,3,$29.99,20,$71.98,Credit Card,"Philadelphia, PA",gvincent@example.org,(244) 353-9850,Silver
1342,CUST-120,"Rocha, Matthew",05/02/2023,PROD-112,Smart Watch,1,$129.99,25,$97.49,PayPal,"Houston, TX",jasminpruitt@example.org,9578009925,Gold
1430,CUST-405,Aaron Flowers,01-11-2023,PROD-123,Phone Case,1,19.99,21,$15.79,Credit Card,"Philadelphia, PA",fcurry@example.com,4382774795,
1423,CUST-491,Eric Graham,02/22/23,PROD-089,Tablet Stand,3,$24.99,7,69.72,PayPal,"San Jose, CA",graysheila@example.org,(475) 564-9410,Bronze
2152,CUST-161,"Allen, Amy",01/21/2023,PROD-102,usb-c cable,1,12.99,26%,12.99,Cash,"New York, NY",,(607) 642-2187,Bronze
2415,CUST-223,"Mueller, Kimberly",02/07/2023,PROD-134,Screen Protector,2,$9.99,23,$15.38,PayPal,"San Diego, CA",,8202229864,Silver
2198,CUST-392,"Robinson, Christina",04-05-2023,PROD-102,USB-C Cable,2,12.99,26%,25.98,PayPal,"Philadelphia, PA",jbates@example.net,(712) 203-6842,New
1415,CUST-300,"Smith, Christopher",12-07-2023,PROD-045,wireless headphones,1,59.99,16,$50.39,Cash,"New York, NY",cassandra51@example.net,4458012143,Gold
1692,CUST-287,"Smith, Kristen",26/06/2023,PROD-067,Fitness Tracker,2,$49.5,26,73.26,Credit Card,"San Antonio, TX",kristenjackson@example.net,(386) 356-9224,
2299,CUST-310,"Scott, Jeffrey",09-28-2023,PROD-123,Phone Case,5,19.99,30,69.96,Cash,"San Diego, CA",rivasjennifer@example.net,(419) 386-6150,
1765,CUST-240,"Nguyen, Joshua",2023-10-31,PROD-145,Portable Charger,1,$29.99,21,23.69,Cash,"New York, NY",randyskinner@example.org,(875) 656-1338,
2459,CUST-213,"Moran, Charles",15/05/2023,PROD-112,Smart Watch,3,$129.99,7,$362.67,Credit Card,"Phoenix, AZ",alexanderchristensen@example.com,(591) 979-4031,New
2171,CUST-221,Matthew Russell,2023-02-23,PROD-102,USB-C Cable,5,$12.99,9,59.1,Credit Card,"Los Angeles, CA",,(362) 615-6869,Silver
1311,CUST-293,Matthew Wilson,11-11-2023,PROD-145,Portable Charger,3,$29.99,N/A,89.97,Debit Card,"Dallas, TX",morgancobb@example.net,(909) 806-6600,Silver
1252,CUST-381,"Jenkins, Nicholas",11/14/23,PROD-123,Phone Case,3,19.99,1,59.37,Cash,"Philadelphia, PA",rhonda78@example.com,5562932448,Silver
1682,CUST-493,"Cobb, Jessica",08/31/2023,PROD-123,phone case,3,19.99,4,57.57,Debit Card,"Philadelphia, PA",donaldrodriguez@example.org,9144001978,
1347,CUST-304,"Santos, Christian",07-09-2023,PROD-102,USB-C CABLE,5,12.99,10%,64.95,Cash,"San Jose, CA",,4907778054,Bronze
1716,CUST-186,"Wong, Morgan",07/15/2023,PROD-156,wireless earbuds,4,79.99,30,$223.97,Cash,"Los Angeles, CA",robinsonchristopher@example.net,(412) 808-7641,Bronze
1406,CUST-422,"Carson, Kelly",04/29/23,PROD-134,Screen Protector,1,9.99,N/A,$9.99,Debit Card,"Phoenix, AZ",fromero@example.org,(272) 379-1644,Gold
2949,CUST-497,"Jones, Kiara",04-27-2023,PROD-123,phone case,16,$19.99,4%,319.84,PayPal,"San Jose, CA",stacey54@example.org,(366) 205-9452,
1757,CUST-239,"Cook, Loretta",2023-12-31,PROD-156,Wireless Earbuds,4,79.99,30%,319.96,Cash,"San Jose, CA",jenniferhopkins@example.net,2803326380,Bronze
2547,CUST-295,"Castillo, Christy",10/05/2023,PROD-089,Tablet Stand,4,$24.99,11,88.96,Debit Card,"Chicago, IL",mark05@example.com,(499) 657-8877,Silver
1090,CUST-443,"Schmidt, Candace",2023-11-12,PROD-078,bluetooth speaker,2,34.95,30%,69.9,Debit Card,"Houston, TX",irichmond@example.com,8528015242,
1915,CUST-147,"Barnett, Brooke",2023-09-20,PROD-102,USB-CCable,1,12.99,25,9.74,PayPal,"San Jose, CA",qrivera@example.org,(851) 871-4325,
1184,CUST-492,"Reyes, Gregory",09/26/23,PROD-145,Portable Charger,1,29.99,24,22.79,Debit Card,"Philadelphia, PA",nwerner@example.com,(257) 215-3668,
2532,CUST-228,Sean Soto,12/04/2023,PROD-123,phone case,1,$19.99,11,$17.79,PayPal,"San Diego, CA",andrewking@example.com,5586604304,
2707,CUST-336,"Jones, Tamara",03/31/23,PROD-078,Bluetooth Speaker,2,34.95,2,$68.5,Debit Card,"Philadelphia, PA",patriciasmith@example.org,6579451239,New
2241,CUST-458,"Smith, Stephanie",2023-04-23,PROD-156,Wireless Earbuds,5,$79.99,8,$367.95,Cash,"San Jose, CA",jenniferwalker@example.com,(669) 430-1410,Silver
1408,CUST-031,"Santos, Juan",12/06/2023,PROD-067,FITNESS TRACKER,1,$49.5,26,36.63,Credit Card,"Chicago, IL",gina95@example.net,(955) 603-2042,Gold
2164,CUST-062,"Sandoval, Joel",04-01-2023,PROD-156,wireless earbuds,2,$79.99,29,$113.59,PayPal,"Philadelphia, PA",anitagibson@example.org,(535) 351-4695,
1642,CUST-297,Brad Christian,31-12-2023,PROD-089,TabletStand,2,$24.99,18,40.98,Debit Card,"Houston, TX",,6969792472,Gold
2342,CUST-161,"Allen, Amy",16-04-2023,PROD-145,Portable Charger,2,$29.99,30%,$59.98,Credit Card,"Dallas, TX",,(607) 642-2187,Bronze
2729,CUST-385,"Adams, Daniel",02/03/2023,PROD-145,Portable Charger,1,$29.99,4%,29.99,Debit Card,"Los Angeles, CA",,(477) 466-3511,Bronze
2664,CUST-083,"Guerrero, Shaun",2023-11-10,PROD-045,WIRELESS HEADPHONES,5,59.99,12,263.96,PayPal,"Dallas, TX",melissaroberts@example.org,5733748500,
1982,CUST-057,"Hoffman, John",17/05/2023,PROD-134,Screen Protector,5,$9.99,N/A,49.95,Cash,"San Jose, CA",rebecca02@example.net,(503) 419-3486,New
1916,CUST-453,"Mays, Tracy",12-24-2023,PROD-112,Smart Watch,4,129.99,22,405.57,Credit Card,"Chicago, IL",smccoy@example.org,(275) 337-2565,
2176,CUST-277,Jean Miller,28-11-2023,PROD-102,USB-CCable,5,12.99,24,$49.36,Debit Card,"San Jose, CA",,(290) 923-7461,
2121,CUST-384,"Smith, Brenda",11-06-2023,PROD-112,Smart Watch,1,$129.99,8,119.59,Cash,"San Diego, CA",rachel90@example.com,(977) 681-5356,Silver
1488,CUST-156,Bethany Rangel,2023-10-03,PROD-102,usb-c cable,3,12.99,29%,$38.97,Credit Card,"San Diego, CA",oneillyvonne@example.com,(950) 855-8802,New
1314,CUST-444,"Mitchell, Jacqueline",19-06-2023,PROD-156,WirelessEarbuds,5,79.99,N/A,$399.95,Credit Card,"Dallas, TX",coopertara@example.com,(340) 909-7224,Silver
1104,CUST-255,"Cooper, Johnny",06/30/2023,PROD-078,Bluetooth Speaker,2,$34.95,0,$69.9,Credit Card,"Philadelphia, PA",millersherry@example.com,(860) 651-1380,New
2062,CUST-343,"Sanders, Charles",08/19/23,PROD-067,Fitness Tracker,4,$49.5,12,$174.24,PayPal,"San Diego, CA",hcollins@example.com,(761) 932-8900,
1079,CUST-197,Rebecca Goodwin,10-21-2023,PROD-102,USB-C Cable,4,12.99,18,42.61,Debit Card,"Dallas, TX",bartonbrendan@example.com,(608) 880-9646,Bronze
1197,CUST-350,"Thompson, Stephen",2023-10-17,PROD-112,smart watch,3,$129.99,28%,$389.97,Cash,"San Antonio, TX",washingtonwilliam@example.net,9488882121,
1855,CUST-403,"Thompson, Brandon",08-06-2023,PROD-045,Wireless Headphones,1,$59.99,5,56.99,Cash,"Los Angeles, CA",uwilson@example.net,(351) 684-3047,Gold
2615,CUST-456,"Turner, Zachary",12-06-2023,PROD-134,Screen Protector,5,9.99,N/A,49.95,Credit Card,"Los Angeles, CA",jacob37@example.com,4928936403,Silver
1259,CUST-172,"Cook, Carla",02-01-2023,PROD-067,FITNESS TRACKER,2,49.5,3,96.03,Debit Card,"Houston, TX",alyssahall@example.org,2654965307,Silver
2911,CUST-236,"Turner, Paul",07/07/23,PROD-145,Portable Charger,1,29.99,5,28.49,PayPal,"Los Angeles, CA",,(606) 954-5192,
1138,CUST-304,"Santos, Christian",06-25-2023,PROD-089,Tablet Stand,5,24.99,7%,124.95,PayPal,"San Antonio, TX",,4907778054,Bronze
1794,CUST-391,"Fisher, Heather",2023-04-05,PROD-078,Bluetooth Speaker,3,$34.95,26,77.59,Debit Card,"Houston, TX",griffinstacey@example.com,(698) 540-4582,
2921,CUST-385,"Adams, Daniel",02/05/2023,PROD-145,Portable Charger,1,$29.99,21%,29.99,Cash,"San Jose, CA",,(477) 466-3511,Bronze
2520,CUST-195,Brandon Rodriguez,11/11/2023,PROD-102,USB-C Cable,2,12.99,5,$24.68,Cash,"New York, NY",baileyrichard@example.net,(835) 485-1014,
1074,CUST-059,"Mcintyre, Shawn",12/30/23,PROD-156,Wireless Earbuds,1,79.99,0,$79.99,Cash,"San Jose, CA",orussell@example.com,(303) 958-1687,
2141,CUST-057,"Hoffman, John",07/17/2023,PROD-102,USB-CCable,4,12.99,N/A,$51.96,Debit Card,"San Antonio, TX",rebecca02@example.net,(503) 419-3486,New
2105,CUST-116,Ann Nguyen,09/10/23,PROD-112,smart watch,4,$129.99,20,$415.97,Cash,"San Antonio, TX",castanedasusan@example.net,(488) 518-5304,
2902,CUST-173,"Alexander, Lindsay",04/07/23,PROD-078,Bluetooth Speaker,5,34.95,15,$148.54,Cash,"Phoenix, AZ",,5967999795,Gold
2997,CUST-330,Elizabeth Williams,11/22/23,PROD-112,Smart Watch,3,$129.99,21,308.08,Credit Card,"San Antonio, TX",kristen36@example.com,(862) 258-1651,Silver
2179,CUST-475,"Davis, Christopher",07-28-2023,PROD-102,USB-C Cable,5,$12.99,26,48.06,Debit Card,"San Antonio, TX",andrew40@example.com,(283) 712-5556,New
1602,CUST-041,"Blanchard, Kimberly",04-10-2023,PROD-123,Phone Case,2,19.99,17,$33.18,Debit Card,"Dallas, TX",jacobclarke@example.org,(949) 920-3664,
1131,CUST-312,Scott Johnson,02/23/2023,PROD-089,Tablet Stand,4,24.99,N/A,$99.96,PayPal,"Houston, TX",sarah53@example.net,(821) 265-3243,Bronze
1778,CUST-408,Wesley Rodriguez,10-22-2023,PROD-045,Wireless Headphones,1,$59.99,27,$43.79,Cash,"Houston, TX",stewartdaniel@example.net,(682) 561-9971,
2029,CUST-386,"Campos, George",11-24-2023,PROD-123,phone case,15,$19.99,15%,299.85,Debit Card,"Phoenix, AZ",johnathancampbell@example.org,8769401571,
2811,CUST-253,"Washington, Scott",09/23/2023,PROD-156,Wireless Earbuds,3,$79.99,22,$187.18,Cash,"Phoenix, AZ",mhaynes@example.net,(406) 651-8054,
1663,CUST-185,"Benton, Robert",2023-10-24,PROD-123,phone case,4,19.99,16,$67.17,PayPal,"San Diego, CA",michael01@example.com,(408) 242-5250,New
2918,CUST-226,Jerome Sellers,06-06-2023,PROD-102,USB-C Cable,3,$12.99,25%,38.97,Cash,"Houston, TX",millervictor@example.com,(659) 502-6633,
1026,CUST-374,"Huffman, Kyle",09/03/23,PROD-067,Fitness Tracker,1,49.5,1,49.01,Debit Card,"New York, NY",smiththomas@example.com,8672237210,Silver
2698,CUST-217,"Nguyen, Susan",03-29-2023,PROD-089,TABLET STAND,13,$24.99,21%,$324.87,Cash,"San Jose, CA",rodriguezpaul@example.net,6532189886,Gold
1975,CUST-459,"White, Laura",05/28/23,PROD-134,SCREEN PROTECTOR,3,$9.99,5,$28.47,PayPal,"New York, NY",,(889) 747-1755,
1933,CUST-334,Tiffany Cole,25-11-2023,PROD-134,SCREEN PROTECTOR,2,9.99,8,18.38,PayPal,"Philadelphia, PA",,(996) 318-1567,Gold
2901,CUST-307,"Rodriguez, Mark",09/10/2023,PROD-045,Wireless Headphones,3,$59.99,20,$143.98,PayPal,"New York, NY",ydavis@example.com,(899) 789-7834,New
2348,CUST-369,"Jackson, Tara",09/09/2023,PROD-102,USB-CCable,4,12.99,8,$47.8,Cash,"San Diego, CA",maxwellkelley@example.com,9729504476,Bronze
2917,CUST-249,Michael Carpenter,05/01/2023,PROD-045,WIRELESS HEADPHONES,1,$59.99,19,48.59,Debit Card,"Phoenix, AZ",solson@example.net,(408) 248-2413,Gold
2637,CUST-242,Lisa Krueger,2023-02-04,PROD-067,FitnessTracker,2,$49.5,0,99.0,Credit Card,"Phoenix, AZ",danielle11@example.net,(488) 509-4358,Gold
1862,CUST-366,"Harrington, Nicole",10-07-2023,PROD-067,Fitness Tracker,5,$49.5,25,185.62,Debit Card,"Phoenix, AZ",ngreen@example.net,(502) 820-8959,New
1736,CUST-358,"Barry, Stephanie",12/01/2023,PROD-112,Smart Watch,5,129.99,15,552.46,Cash,"Dallas, TX",jacobsanna@example.net,2064194207,Bronze
2711,CUST-455,"Conway, Rachel",13-01-2023,PROD-134,Screen Protector,4,9.99,28,$28.77,Debit Card,"New York, NY",,8598412984,
2669,CUST-446,"Carpenter, Jennifer",10/21/23,PROD-078,Bluetooth Speaker,3,$34.95,16,$88.07,Debit Card,"Los Angeles, CA",krystal61@example.com,5194373431,Bronze
1785,CUST-177,"Wise, Alan",07/29/2023,PROD-134,screen protector,3,9.99,21,$23.68,Cash,"Phoenix, AZ",ilee@example.net,8999062926,
1112,CUST-046,"Wu, Daniel",11-03-2023,PROD-067,Fitness Tracker,4,$49.5,3,$192.06,Credit Card,"Dallas, TX",timothyparker@example.com,(970) 942-2081,Gold
1357,CUST-012,"Tran, Edward",2023-11-27,PROD-112,Smart Watch,1,$129.99,22,$101.39,Credit Card,"Phoenix, AZ",kayla66@example.org,9727369862,Gold
2687,CUST-276,"Hoffman, Patricia",11/25/23,PROD-045,wireless headphones,3,$59.99,N/A,179.97,Credit Card,"Houston, TX",youngchristine@example.org,(595) 666-7970,
2338,CUST-448,"Williams, Shawn",06/09/2023,PROD-067,Fitness Tracker,3,49.5,10,133.65,Credit Card,"Los Angeles, CA",antonio06@example.org,(981) 824-7079,
1281,CUST-160,Vanessa Davis,03/09/2023,PROD-067,Fitness Tracker,4,49.5,11,176.22,Cash,"San Diego, CA",andrew60@example.org,(873) 356-1021,Bronze
1569,CUST-351,"King, Jesse",21/04/2023,PROD-112,Smart Watch,2,129.99,6%,$259.98,Credit Card,"Houston, TX",irodriguez@example.org,4872161619,New
1304,CUST-174,Kyle Holloway,2023-06-05,PROD-112,Smart Watch,4,$129.99,10,$467.96,Debit Card,"Dallas, TX",,4507122155,New
2368,CUST-483,Alexandra Paul,28/06/2023,PROD-102,USB-C Cable,2,$12.99,30,18.19,Credit Card,"Los Angeles, CA",qmullins@example.net,5764867589,
2737,CUST-446,"Carpenter, Jennifer",2023-01-20,PROD-156,Wireless Earbuds,6,$79.99,7,$446.34,PayPal,"Los Angeles, CA",krystal61@example.com,5194373431,Bronze
